date,visiting_team,visiting_league,home_team,home_league,time
20230716,CLE,AL,TEX,AL,d
20230716,ARI,NL,TOR,AL,d
20230717,NYA,AL,ANA,AL,n
20230717,LAN,NL,BAL,AL,n
20230717,WAS,NL,CHN,NL,n
20230717,SFN,NL,CIN,NL,n
20230717,DET,AL,KCA,AL,n
20230717,BOS,AL,OAK,AL,n
20230717,CLE,AL,PIT,NL,n
20230717,MIN,AL,SEA,AL,n
20230717,MIA,NL,SLN,NL,n
20230717,TBA,AL,TEX,AL,n
20230718,NYA,AL,ANA,AL,n
20230718,ARI,NL,ATL,NL,n
20230718,LAN,NL,BAL,AL,n
20230718,WAS,NL,CHN,NL,n
20230718,SFN,NL,CIN,NL,n
20230718,HOU,AL,COL,NL,n
20230718,DET,AL,KCA,AL,n
20230718,CHA,AL,NYN,NL,n
20230718,BOS,AL,OAK,AL,n
20230718,MIL,NL,PHI,NL,n
20230718,CLE,AL,PIT,NL,n
20230718,MIN,AL,SEA,AL,n
20230718,MIA,NL,SLN,NL,n
20230718,TBA,AL,TEX,AL,n
20230718,SDN,NL,TOR,AL,n
20230719,NYA,AL,ANA,AL,d
20230719,ARI,NL,ATL,NL,n
20230719,LAN,NL,BAL,AL,d
20230719,WAS,NL,CHN,NL,n
20230719,SFN,NL,CIN,NL,n
20230719,HOU,AL,COL,NL,d
20230719,DET,AL,KCA,AL,n
20230719,CHA,AL,NYN,NL,n
20230719,BOS,AL,OAK,AL,n
20230719,MIL,NL,PHI,NL,n
20230719,CLE,AL,PIT,NL,n
20230719,MIN,AL,SEA,AL,n
20230719,MIA,NL,SLN,NL,d
20230719,TBA,AL,TEX,AL,d
20230719,SDN,NL,TOR,AL,n
20230720,ARI,NL,ATL,NL,n
20230720,SLN,NL,CHN,NL,n
20230720,SFN,NL,CIN,NL,n
20230720,DET,AL,KCA,AL,d
20230720,CHA,AL,NYN,NL,d
20230720,HOU,AL,OAK,AL,n
20230720,MIL,NL,PHI,NL,n
20230720,MIN,AL,SEA,AL,n
20230720,BAL,AL,TBA,AL,n
20230720,SDN,NL,TOR,AL,d
20230721,PIT,NL,ANA,AL,n
20230721,NYN,NL,BOS,AL,n
20230721,SLN,NL,CHN,NL,d
20230721,ARI,NL,CIN,NL,n
20230721,PHI,NL,CLE,AL,n
20230721,SDN,NL,DET,AL,n
20230721,COL,NL,MIA,NL,n
20230721,ATL,NL,MIL,NL,n
20230721,CHA,AL,MIN,AL,n
20230721,KCA,AL,NYA,AL,n
20230721,HOU,AL,OAK,AL,n
20230721,TOR,AL,SEA,AL,n
20230721,BAL,AL,TBA,AL,n
20230721,LAN,NL,TEX,AL,n
20230721,SFN,NL,WAS,NL,n
20230722,PIT,NL,ANA,AL,n
20230722,NYN,NL,BOS,AL,d
20230722,SLN,NL,CHN,NL,d
20230722,ARI,NL,CIN,NL,d
20230722,PHI,NL,CLE,AL,n
20230722,SDN,NL,DET,AL,n
20230722,COL,NL,MIA,NL,d
20230722,ATL,NL,MIL,NL,n
20230722,CHA,AL,MIN,AL,n
20230722,KCA,AL,NYA,AL,d
20230722,HOU,AL,OAK,AL,n
20230722,TOR,AL,SEA,AL,d
20230722,BAL,AL,TBA,AL,d
20230722,LAN,NL,TEX,AL,d
20230722,SFN,NL,WAS,NL,n
20230723,PIT,NL,ANA,AL,d
20230723,NYN,NL,BOS,AL,
20230723,SLN,NL,CHN,NL,d
20230723,ARI,NL,CIN,NL,d
20230723,PHI,NL,CLE,AL,d
20230723,SDN,NL,DET,AL,n
20230723,COL,NL,MIA,NL,d
20230723,ATL,NL,MIL,NL,d
20230723,CHA,AL,MIN,AL,d
20230723,KCA,AL,NYA,AL,d
20230723,HOU,AL,OAK,AL,d
20230723,TOR,AL,SEA,AL,d
20230723,BAL,AL,TBA,AL,d
20230723,LAN,NL,TEX,AL,d
20230723,SFN,NL,WAS,NL,d
20230724,SLN,NL,ARI,NL,n
20230724,KCA,AL,CLE,AL,n
20230724,TEX,AL,HOU,AL,n
20230724,TOR,AL,LAN,NL,n
20230724,CIN,NL,MIL,NL,n
20230724,SEA,AL,MIN,AL,n
20230724,BAL,AL,PHI,NL,n
20230724,PIT,NL,SDN,NL,n
20230724,COL,NL,WAS,NL,n
20230725,SLN,NL,ARI,NL,n
20230725,ATL,NL,BOS,AL,n
20230725,CHN,NL,CHA,AL,n
20230725,KCA,AL,CLE,AL,n
20230725,ANA,AL,DET,AL,n
20230725,TEX,AL,HOU,AL,n
20230725,TOR,AL,LAN,NL,n
20230725,CIN,NL,MIL,NL,n
20230725,SEA,AL,MIN,AL,n
20230725,NYN,NL,NYA,AL,n
20230725,BAL,AL,PHI,NL,n
20230725,PIT,NL,SDN,NL,n
20230725,OAK,AL,SFN,NL,n
20230725,MIA,NL,TBA,AL,n
20230725,COL,NL,WAS,NL,n
20230726,SLN,NL,ARI,NL,n
20230726,ATL,NL,BOS,AL,n
20230726,CHN,NL,CHA,AL,n
20230726,KCA,AL,CLE,AL,d
20230726,ANA,AL,DET,AL,n
20230726,TEX,AL,HOU,AL,n
20230726,TOR,AL,LAN,NL,d
20230726,CIN,NL,MIL,NL,d
20230726,SEA,AL,MIN,AL,n
20230726,NYN,NL,NYA,AL,n
20230726,BAL,AL,PHI,NL,n
20230726,PIT,NL,SDN,NL,d
20230726,OAK,AL,SFN,NL,n
20230726,MIA,NL,TBA,AL,n
20230726,COL,NL,WAS,NL,n
20230727,CLE,AL,CHA,AL,n
20230727,ANA,AL,DET,AL,d
20230727,WAS,NL,NYN,NL,n
20230727,CHN,NL,SLN,NL,n
20230728,SEA,AL,ARI,NL,n
20230728,MIL,NL,ATL,NL,n
20230728,NYA,AL,BAL,AL,n
20230728,CLE,AL,CHA,AL,n
20230728,OAK,AL,COL,NL,n
20230728,TBA,AL,HOU,AL,n
20230728,MIN,AL,KCA,AL,n
20230728,CIN,NL,LAN,NL,n
20230728,DET,AL,MIA,NL,n
20230728,WAS,NL,NYN,NL,n
20230728,PHI,NL,PIT,NL,n
20230728,TEX,AL,SDN,NL,n
20230728,BOS,AL,SFN,NL,n
20230728,CHN,NL,SLN,NL,n
20230728,ANA,AL,TOR,AL,n
20230729,SEA,AL,ARI,NL,d
20230729,MIL,NL,ATL,NL,n
20230729,NYA,AL,BAL,AL,n
20230729,CLE,AL,CHA,AL,n
20230729,OAK,AL,COL,NL,n
20230729,TBA,AL,HOU,AL,n
20230729,MIN,AL,KCA,AL,n
20230729,CIN,NL,LAN,NL,n
20230729,DET,AL,MIA,NL,d
20230729,WAS,NL,NYN,NL,n
20230729,PHI,NL,PIT,NL,n
20230729,TEX,AL,SDN,NL,d
20230729,BOS,AL,SFN,NL,d
20230729,CHN,NL,SLN,NL,n
20230729,ANA,AL,TOR,AL,d
20230730,SEA,AL,ARI,NL,d
20230730,MIL,NL,ATL,NL,d
20230730,NYA,AL,BAL,AL,d
20230730,CLE,AL,CHA,AL,d
20230730,OAK,AL,COL,NL,d
20230730,TBA,AL,HOU,AL,d
20230730,MIN,AL,KCA,AL,d
20230730,CIN,NL,LAN,NL,d
20230730,DET,AL,MIA,NL,d
20230730,WAS,NL,NYN,NL,d
20230730,PHI,NL,PIT,NL,d
20230730,TEX,AL,SDN,NL,d
20230730,BOS,AL,SFN,NL,d
20230730,CHN,NL,SLN,NL,d
20230730,ANA,AL,TOR,AL,n
20230731,ANA,AL,ATL,NL,n
20230731,CIN,NL,CHN,NL,n
20230731,SDN,NL,COL,NL,n
20230731,CLE,AL,HOU,AL,n
20230731,PHI,NL,MIA,NL,n
20230731,TBA,AL,NYA,AL,n
20230731,BOS,AL,SEA,AL,n
20230731,ARI,NL,SFN,NL,n
20230731,BAL,AL,TOR,AL,n
20230731,MIL,NL,WAS,NL,n
20230801,ANA,AL,ATL,NL,n
20230801,CIN,NL,CHN,NL,n
20230801,SDN,NL,COL,NL,n
20230801,CLE,AL,HOU,AL,n
20230801,NYN,NL,KCA,AL,n
20230801,OAK,AL,LAN,NL,n
20230801,PHI,NL,MIA,NL,n
20230801,TBA,AL,NYA,AL,n
20230801,DET,AL,PIT,NL,n
20230801,BOS,AL,SEA,AL,n
20230801,ARI,NL,SFN,NL,n
20230801,MIN,AL,SLN,NL,n
20230801,CHA,AL,TEX,AL,n
20230801,BAL,AL,TOR,AL,n
20230801,MIL,NL,WAS,NL,n
20230802,ANA,AL,ATL,NL,n
20230802,CIN,NL,CHN,NL,n
20230802,SDN,NL,COL,NL,d
20230802,CLE,AL,HOU,AL,d
20230802,NYN,NL,KCA,AL,n
20230802,OAK,AL,LAN,NL,n
20230802,PHI,NL,MIA,NL,n
20230802,TBA,AL,NYA,AL,n
20230802,DET,AL,PIT,NL,n
20230802,BOS,AL,SEA,AL,d
20230802,ARI,NL,SFN,NL,n
20230802,MIN,AL,SLN,NL,n
20230802,CHA,AL,TEX,AL,n
20230802,BAL,AL,TOR,AL,n
20230802,MIL,NL,WAS,NL,d
20230803,SEA,AL,ANA,AL,n
20230803,CIN,NL,CHN,NL,n
20230803,NYN,NL,KCA,AL,d
20230803,OAK,AL,LAN,NL,n
20230803,PHI,NL,MIA,NL,n
20230803,PIT,NL,MIL,NL,n
20230803,HOU,AL,NYA,AL,n
20230803,ARI,NL,SFN,NL,n
20230803,MIN,AL,SLN,NL,n
20230803,CHA,AL,TEX,AL,d
20230803,BAL,AL,TOR,AL,d
20230804,SEA,AL,ANA,AL,n
20230804,NYN,NL,BAL,AL,n
20230804,TOR,AL,BOS,AL,n
20230804,ATL,NL,CHN,NL,d
20230804,WAS,NL,CIN,NL,n
20230804,CHA,AL,CLE,AL,n
20230804,TBA,AL,DET,AL,n
20230804,PIT,NL,MIL,NL,n
20230804,ARI,NL,MIN,AL,n
20230804,HOU,AL,NYA,AL,n
20230804,KCA,AL,PHI,NL,n
20230804,LAN,NL,SDN,NL,n
20230804,COL,NL,SLN,NL,n
20230804,MIA,NL,TEX,AL,n
20230805,SEA,AL,ANA,AL,n
20230805,NYN,NL,BAL,AL,n
20230805,TOR,AL,BOS,AL,d
20230805,ATL,NL,CHN,NL,d
20230805,WAS,NL,CIN,NL,d
20230805,CHA,AL,CLE,AL,n
20230805,TBA,AL,DET,AL,d
20230805,PIT,NL,MIL,NL,n
20230805,ARI,NL,MIN,AL,n
20230805,HOU,AL,NYA,AL,d
20230805,SFN,NL,OAK,AL,d
20230805,KCA,AL,PHI,NL,n
20230805,LAN,NL,SDN,NL,d
20230805,COL,NL,SLN,NL,n
20230805,MIA,NL,TEX,AL,d
20230806,SEA,AL,ANA,AL,d
20230806,NYN,NL,BAL,AL,d
20230806,TOR,AL,BOS,AL,d
20230806,ATL,NL,CHN,NL,d
20230806,WAS,NL,CIN,NL,d
20230806,CHA,AL,CLE,AL,n
20230806,TBA,AL,DET,AL,d
20230806,PIT,NL,MIL,NL,d
20230806,ARI,NL,MIN,AL,d
20230806,HOU,AL,NYA,AL,d
20230806,SFN,NL,OAK,AL,d
20230806,KCA,AL,PHI,NL,d
20230806,LAN,NL,SDN,NL,d
20230806,COL,NL,SLN,NL,d
20230806,MIA,NL,TEX,AL,d
20230807,SFN,NL,ANA,AL,n
20230807,KCA,AL,BOS,AL,n
20230807,NYA,AL,CHA,AL,n
20230807,MIA,NL,CIN,NL,n
20230807,TOR,AL,CLE,AL,n
20230807,MIN,AL,DET,AL,n
20230807,COL,NL,MIL,NL,n
20230807,CHN,NL,NYN,NL,n
20230807,TEX,AL,OAK,AL,n
20230807,WAS,NL,PHI,NL,n
20230807,ATL,NL,PIT,NL,n
20230807,LAN,NL,SDN,NL,d
20230808,SFN,NL,ANA,AL,n
20230808,LAN,NL,ARI,NL,n
20230808,HOU,AL,BAL,AL,n
20230808,KCA,AL,BOS,AL,n
20230808,NYA,AL,CHA,AL,n
20230808,MIA,NL,CIN,NL,n
20230808,TOR,AL,CLE,AL,n
20230808,MIN,AL,DET,AL,n
20230808,COL,NL,MIL,NL,n
20230808,CHN,NL,NYN,NL,n
20230808,TEX,AL,OAK,AL,n
20230808,WAS,NL,PHI,NL,n
20230808,ATL,NL,PIT,NL,n
20230808,SDN,NL,SEA,AL,n
20230808,SLN,NL,TBA,AL,n
20230809,SFN,NL,ANA,AL,n
20230809,LAN,NL,ARI,NL,n
20230809,HOU,AL,BAL,AL,n
20230809,KCA,AL,BOS,AL,n
20230809,NYA,AL,CHA,AL,n
20230809,MIA,NL,CIN,NL,n
20230809,TOR,AL,CLE,AL,n
20230809,MIN,AL,DET,AL,n
20230809,COL,NL,MIL,NL,d
20230809,CHN,NL,NYN,NL,n
20230809,TEX,AL,OAK,AL,n
20230809,WAS,NL,PHI,NL,n
20230809,ATL,NL,PIT,NL,n
20230809,SDN,NL,SEA,AL,n
20230809,SLN,NL,TBA,AL,n
20230810,HOU,AL,BAL,AL,n
20230810,KCA,AL,BOS,AL,n
20230810,TOR,AL,CLE,AL,d
20230810,MIN,AL,DET,AL,d
20230810,COL,NL,LAN,NL,n
20230810,WAS,NL,PHI,NL,n
20230810,ATL,NL,PIT,NL,n
20230810,SLN,NL,TBA,AL,n
20230811,SDN,NL,ARI,NL,n
20230811,DET,AL,BOS,AL,n
20230811,MIL,NL,CHA,AL,n
20230811,ANA,AL,HOU,AL,n
20230811,SLN,NL,KCA,AL,n
20230811,COL,NL,LAN,NL,n
20230811,NYA,AL,MIA,NL,n
20230811,ATL,NL,NYN,NL,n
20230811,MIN,AL,PHI,NL,n
20230811,CIN,NL,PIT,NL,n
20230811,BAL,AL,SEA,AL,n
20230811,TEX,AL,SFN,NL,n
20230811,CLE,AL,TBA,AL,n
20230811,CHN,NL,TOR,AL,n
20230811,OAK,AL,WAS,NL,n
20230812,SDN,NL,ARI,NL,d
20230812,DET,AL,BOS,AL,d
20230812,MIL,NL,CHA,AL,n
20230812,ANA,AL,HOU,AL,n
20230812,SLN,NL,KCA,AL,n
20230812,COL,NL,LAN,NL,n
20230812,NYA,AL,MIA,NL,d
20230812,ATL,NL,NYN,NL,n
20230812,MIN,AL,PHI,NL,n
20230812,CIN,NL,PIT,NL,n
20230812,BAL,AL,SEA,AL,n
20230812,TEX,AL,SFN,NL,n
20230812,CLE,AL,TBA,AL,d
20230812,CHN,NL,TOR,AL,d
20230812,OAK,AL,WAS,NL,n
20230813,SDN,NL,ARI,NL,d
20230813,DET,AL,BOS,AL,n
20230813,MIL,NL,CHA,AL,d
20230813,ANA,AL,HOU,AL,d
20230813,COL,NL,LAN,NL,d
20230813,NYA,AL,MIA,NL,d
20230813,ATL,NL,NYN,NL,d
20230813,MIN,AL,PHI,NL,d
20230813,CIN,NL,PIT,NL,d
20230813,BAL,AL,SEA,AL,d
20230813,TEX,AL,SFN,NL,d
20230813,CLE,AL,TBA,AL,d
20230813,CHN,NL,TOR,AL,d
20230813,OAK,AL,WAS,NL,d
20230814,NYA,AL,ATL,NL,n
20230814,ARI,NL,COL,NL,n
20230814,SEA,AL,KCA,AL,n
20230814,HOU,AL,MIA,NL,n
20230814,PIT,NL,NYN,NL,n
20230814,BAL,AL,SDN,NL,n
20230814,TBA,AL,SFN,NL,n
20230814,OAK,AL,SLN,NL,n
20230814,ANA,AL,TEX,AL,n
20230815,NYA,AL,ATL,NL,n
20230815,CHA,AL,CHN,NL,n
20230815,CLE,AL,CIN,NL,n
20230815,ARI,NL,COL,NL,n
20230815,SEA,AL,KCA,AL,n
20230815,MIL,NL,LAN,NL,n
20230815,HOU,AL,MIA,NL,n
20230815,DET,AL,MIN,AL,n
20230815,PIT,NL,NYN,NL,n
20230815,BAL,AL,SDN,NL,n
20230815,TBA,AL,SFN,NL,n
20230815,OAK,AL,SLN,NL,n
20230815,ANA,AL,TEX,AL,n
20230815,PHI,NL,TOR,AL,n
20230815,BOS,AL,WAS,NL,n
20230816,NYA,AL,ATL,NL,n
20230816,CHA,AL,CHN,NL,n
20230816,CLE,AL,CIN,NL,n
20230816,ARI,NL,COL,NL,d
20230816,SEA,AL,KCA,AL,n
20230816,MIL,NL,LAN,NL,n
20230816,HOU,AL,MIA,NL,n
20230816,DET,AL,MIN,AL,n
20230816,PIT,NL,NYN,NL,d
20230816,BAL,AL,SDN,NL,d
20230816,TBA,AL,SFN,NL,n
20230816,OAK,AL,SLN,NL,d
20230816,ANA,AL,TEX,AL,n
20230816,PHI,NL,TOR,AL,n
20230816,BOS,AL,WAS,NL,n
20230817,DET,AL,CLE,AL,n
20230817,SEA,AL,KCA,AL,d
20230817,MIL,NL,LAN,NL,n
20230817,ARI,NL,SDN,NL,n
20230817,NYN,NL,SLN,NL,n
20230817,BOS,AL,WAS,NL,d
20230818,TBA,AL,ANA,AL,n
20230818,SFN,NL,ATL,NL,n
20230818,KCA,AL,CHN,NL,d
20230818,TOR,AL,CIN,NL,n
20230818,DET,AL,CLE,AL,n
20230818,CHA,AL,COL,NL,n
20230818,SEA,AL,HOU,AL,n
20230818,MIA,NL,LAN,NL,n
20230818,PIT,NL,MIN,AL,n
20230818,BOS,AL,NYA,AL,n
20230818,BAL,AL,OAK,AL,n
20230818,ARI,NL,SDN,NL,n
20230818,NYN,NL,SLN,NL,n
20230818,MIL,NL,TEX,AL,n
20230818,PHI,NL,WAS,NL,n
20230819,TBA,AL,ANA,AL,n
20230819,SFN,NL,ATL,NL,n
20230819,KCA,AL,CHN,NL,d
20230819,TOR,AL,CIN,NL,n
20230819,DET,AL,CLE,AL,n
20230819,CHA,AL,COL,NL,n
20230819,SEA,AL,HOU,AL,n
20230819,MIA,NL,LAN,NL,n
20230819,PIT,NL,MIN,AL,n
20230819,BOS,AL,NYA,AL,d
20230819,BAL,AL,OAK,AL,n
20230819,ARI,NL,SDN,NL,d
20230819,NYN,NL,SLN,NL,n
20230819,MIL,NL,TEX,AL,d
20230819,PHI,NL,WAS,NL,d
20230820,TBA,AL,ANA,AL,d
20230820,SFN,NL,ATL,NL,d
20230820,KCA,AL,CHN,NL,d
20230820,TOR,AL,CIN,NL,d
20230820,DET,AL,CLE,AL,d
20230820,CHA,AL,COL,NL,d
20230820,SEA,AL,HOU,AL,n
20230820,MIA,NL,LAN,NL,d
20230820,PIT,NL,MIN,AL,d
20230820,BOS,AL,NYA,AL,d
20230820,BAL,AL,OAK,AL,d
20230820,ARI,NL,SDN,NL,d
20230820,NYN,NL,SLN,NL,d
20230820,MIL,NL,TEX,AL,d
20230820,PHI,NL,WAS,NL,n
20230821,CIN,NL,ANA,AL,n
20230821,TEX,AL,ARI,NL,n
20230821,NYN,NL,ATL,NL,n
20230821,SEA,AL,CHA,AL,n
20230821,CHN,NL,DET,AL,n
20230821,BOS,AL,HOU,AL,n
20230821,KCA,AL,OAK,AL,n
20230821,SFN,NL,PHI,NL,n
20230821,SLN,NL,PIT,NL,n
20230821,MIA,NL,SDN,NL,n
20230822,CIN,NL,ANA,AL,n
20230822,TEX,AL,ARI,NL,n
20230822,NYN,NL,ATL,NL,n
20230822,TOR,AL,BAL,AL,n
20230822,SEA,AL,CHA,AL,n
20230822,LAN,NL,CLE,AL,n
20230822,CHN,NL,DET,AL,n
20230822,BOS,AL,HOU,AL,n
20230822,MIN,AL,MIL,NL,n
20230822,WAS,NL,NYA,AL,n
20230822,KCA,AL,OAK,AL,n
20230822,SFN,NL,PHI,NL,n
20230822,SLN,NL,PIT,NL,n
20230822,MIA,NL,SDN,NL,n
20230822,COL,NL,TBA,AL,n
20230823,CIN,NL,ANA,AL,d
20230823,NYN,NL,ATL,NL,n
20230823,TOR,AL,BAL,AL,n
20230823,SEA,AL,CHA,AL,d
20230823,LAN,NL,CLE,AL,n
20230823,CHN,NL,DET,AL,d
20230823,BOS,AL,HOU,AL,n
20230823,MIN,AL,MIL,NL,d
20230823,WAS,NL,NYA,AL,n
20230823,KCA,AL,OAK,AL,n
20230823,SFN,NL,PHI,NL,d
20230823,SLN,NL,PIT,NL,n
20230823,MIA,NL,SDN,NL,d
20230823,COL,NL,TBA,AL,n
20230824,CIN,NL,ARI,NL,n
20230824,TOR,AL,BAL,AL,n
20230824,OAK,AL,CHA,AL,n
20230824,LAN,NL,CLE,AL,d
20230824,BOS,AL,HOU,AL,d
20230824,TEX,AL,MIN,AL,n
20230824,WAS,NL,NYA,AL,d
20230824,CHN,NL,PIT,NL,n
20230824,COL,NL,TBA,AL,d
20230825,CIN,NL,ARI,NL,n
20230825,COL,NL,BAL,AL,n
20230825,LAN,NL,BOS,AL,n
20230825,OAK,AL,CHA,AL,n
20230825,HOU,AL,DET,AL,n
20230825,WAS,NL,MIA,NL,n
20230825,SDN,NL,MIL,NL,n
20230825,TEX,AL,MIN,AL,n
20230825,ANA,AL,NYN,NL,n
20230825,SLN,NL,PHI,NL,n
20230825,CHN,NL,PIT,NL,n
20230825,KCA,AL,SEA,AL,n
20230825,ATL,NL,SFN,NL,n
20230825,NYA,AL,TBA,AL,n
20230825,CLE,AL,TOR,AL,n
20230826,CIN,NL,ARI,NL,d
20230826,COL,NL,BAL,AL,n
20230826,LAN,NL,BOS,AL,d
20230826,OAK,AL,CHA,AL,n
20230826,HOU,AL,DET,AL,n
20230826,WAS,NL,MIA,NL,d
20230826,SDN,NL,MIL,NL,n
20230826,TEX,AL,MIN,AL,n
20230826,ANA,AL,NYN,NL,n
20230826,SLN,NL,PHI,NL,n
20230826,CHN,NL,PIT,NL,n
20230826,KCA,AL,SEA,AL,d
20230826,ATL,NL,SFN,NL,d
20230826,NYA,AL,TBA,AL,d
20230826,CLE,AL,TOR,AL,d
20230827,CIN,NL,ARI,NL,d
20230827,COL,NL,BAL,AL,d
20230827,LAN,NL,BOS,AL,
20230827,OAK,AL,CHA,AL,d
20230827,HOU,AL,DET,AL,d
20230827,WAS,NL,MIA,NL,d
20230827,SDN,NL,MIL,NL,d
20230827,TEX,AL,MIN,AL,d
20230827,ANA,AL,NYN,NL,n
20230827,SLN,NL,PHI,NL,d
20230827,CHN,NL,PIT,NL,d
20230827,KCA,AL,SEA,AL,d
20230827,ATL,NL,SFN,NL,d
20230827,NYA,AL,TBA,AL,d
20230827,CLE,AL,TOR,AL,d
20230828,CHA,AL,BAL,AL,n
20230828,HOU,AL,BOS,AL,n
20230828,MIL,NL,CHN,NL,n
20230828,ATL,NL,COL,NL,n
20230828,NYA,AL,DET,AL,n
20230828,PIT,NL,KCA,AL,n
20230828,ARI,NL,LAN,NL,n
20230828,CLE,AL,MIN,AL,n
20230828,TEX,AL,NYN,NL,n
20230828,ANA,AL,PHI,NL,n
20230828,OAK,AL,SEA,AL,n
20230828,CIN,NL,SFN,NL,n
20230828,SDN,NL,SLN,NL,n
20230828,WAS,NL,TOR,AL,n
20230829,CHA,AL,BAL,AL,n
20230829,HOU,AL,BOS,AL,n
20230829,MIL,NL,CHN,NL,n
20230829,ATL,NL,COL,NL,n
20230829,NYA,AL,DET,AL,n
20230829,PIT,NL,KCA,AL,n
20230829,ARI,NL,LAN,NL,n
20230829,TBA,AL,MIA,NL,n
20230829,CLE,AL,MIN,AL,n
20230829,TEX,AL,NYN,NL,n
20230829,ANA,AL,PHI,NL,n
20230829,OAK,AL,SEA,AL,n
20230829,CIN,NL,SFN,NL,n
20230829,SDN,NL,SLN,NL,n
20230829,WAS,NL,TOR,AL,n
20230830,CHA,AL,BAL,AL,d
20230830,HOU,AL,BOS,AL,d
20230830,MIL,NL,CHN,NL,d
20230830,ATL,NL,COL,NL,n
20230830,NYA,AL,DET,AL,n
20230830,PIT,NL,KCA,AL,n
20230830,ARI,NL,LAN,NL,n
20230830,TBA,AL,MIA,NL,n
20230830,CLE,AL,MIN,AL,n
20230830,TEX,AL,NYN,NL,n
20230830,ANA,AL,PHI,NL,d
20230830,OAK,AL,SEA,AL,d
20230830,CIN,NL,SFN,NL,n
20230830,SDN,NL,SLN,NL,d
20230830,WAS,NL,TOR,AL,d
20230831,NYA,AL,DET,AL,d
20230831,ATL,NL,LAN,NL,n
20230831,SFN,NL,SDN,NL,n
20230831,MIA,NL,WAS,NL,n
20230901,BAL,AL,ARI,NL,n
20230901,DET,AL,CHA,AL,n
20230901,CHN,NL,CIN,NL,n
20230901,TBA,AL,CLE,AL,n
20230901,TOR,AL,COL,NL,n
20230901,NYA,AL,HOU,AL,n
20230901,BOS,AL,KCA,AL,n
20230901,ATL,NL,LAN,NL,n
20230901,PHI,NL,MIL,NL,n
20230901,SEA,AL,NYN,NL,n
20230901,ANA,AL,OAK,AL,n
20230901,SFN,NL,SDN,NL,n
20230901,PIT,NL,SLN,NL,n
20230901,MIN,AL,TEX,AL,n
20230901,MIA,NL,WAS,NL,n
20230902,BAL,AL,ARI,NL,d
20230902,DET,AL,CHA,AL,n
20230902,CHN,NL,CIN,NL,n
20230902,TBA,AL,CLE,AL,n
20230902,TOR,AL,COL,NL,n
20230902,NYA,AL,HOU,AL,n
20230902,BOS,AL,KCA,AL,n
20230902,ATL,NL,LAN,NL,n
20230902,PHI,NL,MIL,NL,n
20230902,SEA,AL,NYN,NL,n
20230902,ANA,AL,OAK,AL,d
20230902,SFN,NL,SDN,NL,d
20230902,PIT,NL,SLN,NL,n
20230902,MIN,AL,TEX,AL,n
20230902,MIA,NL,WAS,NL,d
20230903,BAL,AL,ARI,NL,d
20230903,DET,AL,CHA,AL,d
20230903,CHN,NL,CIN,NL,n
20230903,TBA,AL,CLE,AL,d
20230903,TOR,AL,COL,NL,d
20230903,NYA,AL,HOU,AL,d
20230903,BOS,AL,KCA,AL,d
20230903,ATL,NL,LAN,NL,d
20230903,PHI,NL,MIL,NL,n
20230903,SEA,AL,NYN,NL,d
20230903,ANA,AL,OAK,AL,d
20230903,SFN,NL,SDN,NL,d
20230903,PIT,NL,SLN,NL,d
20230903,MIN,AL,TEX,AL,d
20230903,MIA,NL,WAS,NL,d
20230904,BAL,AL,ANA,AL,n
20230904,COL,NL,ARI,NL,d
20230904,SFN,NL,CHN,NL,d
20230904,SEA,AL,CIN,NL,d
20230904,MIN,AL,CLE,AL,n
20230904,TOR,AL,OAK,AL,d
20230904,MIL,NL,PIT,NL,n
20230904,PHI,NL,SDN,NL,d
20230904,BOS,AL,TBA,AL,d
20230904,HOU,AL,TEX,AL,d
20230905,BAL,AL,ANA,AL,n
20230905,COL,NL,ARI,NL,n
20230905,SLN,NL,ATL,NL,n
20230905,SFN,NL,CHN,NL,n
20230905,SEA,AL,CIN,NL,n
20230905,MIN,AL,CLE,AL,n
20230905,CHA,AL,KCA,AL,n
20230905,LAN,NL,MIA,NL,n
20230905,DET,AL,NYA,AL,n
20230905,TOR,AL,OAK,AL,n
20230905,MIL,NL,PIT,NL,n
20230905,PHI,NL,SDN,NL,n
20230905,BOS,AL,TBA,AL,n
20230905,HOU,AL,TEX,AL,n
20230905,NYN,NL,WAS,NL,n
20230906,BAL,AL,ANA,AL,n
20230906,COL,NL,ARI,NL,n
20230906,SLN,NL,ATL,NL,n
20230906,SFN,NL,CHN,NL,d
20230906,SEA,AL,CIN,NL,n
20230906,MIN,AL,CLE,AL,d
20230906,CHA,AL,KCA,AL,n
20230906,LAN,NL,MIA,NL,n
20230906,DET,AL,NYA,AL,n
20230906,TOR,AL,OAK,AL,n
20230906,MIL,NL,PIT,NL,n
20230906,PHI,NL,SDN,NL,d
20230906,BOS,AL,TBA,AL,n
20230906,HOU,AL,TEX,AL,n
20230906,NYN,NL,WAS,NL,n
20230907,CLE,AL,ANA,AL,n
20230907,SLN,NL,ATL,NL,n
20230907,ARI,NL,CHN,NL,n
20230907,CHA,AL,KCA,AL,d
20230907,LAN,NL,MIA,NL,n
20230907,DET,AL,NYA,AL,n
20230907,SEA,AL,TBA,AL,n
20230908,CLE,AL,ANA,AL,n
20230908,PIT,NL,ATL,NL,n
20230908,BAL,AL,BOS,AL,n
20230908,ARI,NL,CHN,NL,d
20230908,SLN,NL,CIN,NL,n
20230908,CHA,AL,DET,AL,n
